original,normalized,cid,PC_Compounds[0].id.id.cid,PC_Compounds[0].atoms.aid[0],PC_Compounds[0].atoms.aid[1],PC_Compounds[0].atoms.aid[2],PC_Compounds[0].atoms.aid[3],PC_Compounds[0].atoms.aid[4],PC_Compounds[0].atoms.element[0],PC_Compounds[0].atoms.element[1],PC_Compounds[0].atoms.element[2],PC_Compounds[0].atoms.element[3],PC_Compounds[0].atoms.element[4],PC_Compounds[0].atoms.charge[0].aid,PC_Compounds[0].atoms.charge[0].value,PC_Compounds[0].atoms.charge[1].aid,PC_Compounds[0].atoms.charge[1].value,PC_Compounds[0].atoms.charge[2].aid,PC_Compounds[0].atoms.charge[2].value,PC_Compounds[0].atoms.charge[3].aid,PC_Compounds[0].atoms.charge[3].value,PC_Compounds[0].bonds.aid1[0],PC_Compounds[0].bonds.aid1[1],PC_Compounds[0].bonds.aid1[2],PC_Compounds[0].bonds.aid2[0],PC_Compounds[0].bonds.aid2[1],PC_Compounds[0].bonds.aid2[2],PC_Compounds[0].bonds.order[0],PC_Compounds[0].bonds.order[1],PC_Compounds[0].bonds.order[2],PC_Compounds[0].coords[0].type[0],PC_Compounds[0].coords[0].type[1],PC_Compounds[0].coords[0].type[2],PC_Compounds[0].coords[0].aid[0],PC_Compounds[0].coords[0].aid[1],PC_Compounds[0].coords[0].aid[2],PC_Compounds[0].coords[0].aid[3],PC_Compounds[0].coords[0].aid[4],PC_Compounds[0].coords[0].conformers[0].x[0],PC_Compounds[0].coords[0].conformers[0].x[1],PC_Compounds[0].coords[0].conformers[0].x[2],PC_Compounds[0].coords[0].conformers[0].x[3],PC_Compounds[0].coords[0].conformers[0].x[4],PC_Compounds[0].coords[0].conformers[0].y[0],PC_Compounds[0].coords[0].conformers[0].y[1],PC_Compounds[0].coords[0].conformers[0].y[2],PC_Compounds[0].coords[0].conformers[0].y[3],PC_Compounds[0].coords[0].conformers[0].y[4],PC_Compounds[0].charge,PC_Compounds[0].props[0].urn.datatype,PC_Compounds[0].props[0].value.ival,PC_Compounds[0].props[1].urn.datatype,PC_Compounds[0].props[1].value.fval,PC_Compounds[0].props[2].urn.datatype,PC_Compounds[0].props[2].value.ival,PC_Compounds[0].props[3].urn.datatype,PC_Compounds[0].props[3].value.ival,PC_Compounds[0].props[4].urn.datatype,PC_Compounds[0].props[4].value.ival,PC_Compounds[0].props[5].urn.datatype,PC_Compounds[0].props[5].value.binary,PC_Compounds[0].props[6].urn.datatype,PC_Compounds[0].props[7].urn.datatype,PC_Compounds[0].props[8].urn.datatype,PC_Compounds[0].props[9].urn.datatype,PC_Compounds[0].props[10].urn.datatype,PC_Compounds[0].props[11].urn.datatype,PC_Compounds[0].props[12].urn.datatype,PC_Compounds[0].props[13].urn.datatype,PC_Compounds[0].props[14].urn.datatype,PC_Compounds[0].props[14].urn.version,PC_Compounds[0].props[14].value.sval,PC_Compounds[0].props[15].urn.datatype,PC_Compounds[0].props[15].urn.version,PC_Compounds[0].props[16].urn.datatype,PC_Compounds[0].props[16].urn.version,PC_Compounds[0].props[16].value.sval,PC_Compounds[0].props[17].urn.datatype,PC_Compounds[0].props[18].urn.datatype,PC_Compounds[0].props[19].urn.datatype,PC_Compounds[0].props[19].value.fval,PC_Compounds[0].props[20].urn.datatype,PC_Compounds[0].props[20].urn.version,PC_Compounds[0].props[20].value.sval,PC_Compounds[0].count.heavy_atom,PC_Compounds[0].count.atom_chiral,PC_Compounds[0].count.atom_chiral_def,PC_Compounds[0].count.atom_chiral_undef,PC_Compounds[0].count.bond_chiral,PC_Compounds[0].count.bond_chiral_def,PC_Compounds[0].count.bond_chiral_undef,PC_Compounds[0].count.isotope_atom,PC_Compounds[0].count.covalent_unit,PC_Compounds[0].count.tautomers,PC_Compounds[0].atoms.aid[5],PC_Compounds[0].atoms.aid[6],PC_Compounds[0].atoms.aid[7],PC_Compounds[0].atoms.aid[8],PC_Compounds[0].atoms.aid[9],PC_Compounds[0].atoms.aid[10],PC_Compounds[0].atoms.aid[11],PC_Compounds[0].atoms.aid[12],PC_Compounds[0].atoms.aid[13],PC_Compounds[0].atoms.aid[14],PC_Compounds[0].atoms.aid[15],PC_Compounds[0].atoms.aid[16],PC_Compounds[0].atoms.element[5],PC_Compounds[0].atoms.element[6],PC_Compounds[0].atoms.element[7],PC_Compounds[0].atoms.element[8],PC_Compounds[0].atoms.element[9],PC_Compounds[0].atoms.element[10],PC_Compounds[0].atoms.element[11],PC_Compounds[0].atoms.element[12],PC_Compounds[0].atoms.element[13],PC_Compounds[0].atoms.element[14],PC_Compounds[0].atoms.element[15],PC_Compounds[0].atoms.element[16],PC_Compounds[0].atoms.charge[4].aid,PC_Compounds[0].atoms.charge[4].value,PC_Compounds[0].atoms.charge[5].aid,PC_Compounds[0].atoms.charge[5].value,PC_Compounds[0].atoms.charge[6].aid,PC_Compounds[0].atoms.charge[6].value,PC_Compounds[0].atoms.charge[7].aid,PC_Compounds[0].atoms.charge[7].value,PC_Compounds[0].bonds.aid1[3],PC_Compounds[0].bonds.aid1[4],PC_Compounds[0].bonds.aid1[5],PC_Compounds[0].bonds.aid1[6],PC_Compounds[0].bonds.aid1[7],PC_Compounds[0].bonds.aid1[8],PC_Compounds[0].bonds.aid1[9],PC_Compounds[0].bonds.aid1[10],PC_Compounds[0].bonds.aid1[11],PC_Compounds[0].bonds.aid2[3],PC_Compounds[0].bonds.aid2[4],PC_Compounds[0].bonds.aid2[5],PC_Compounds[0].bonds.aid2[6],PC_Compounds[0].bonds.aid2[7],PC_Compounds[0].bonds.aid2[8],PC_Compounds[0].bonds.aid2[9],PC_Compounds[0].bonds.aid2[10],PC_Compounds[0].bonds.aid2[11],PC_Compounds[0].bonds.order[3],PC_Compounds[0].bonds.order[4],PC_Compounds[0].bonds.order[5],PC_Compounds[0].bonds.order[6],PC_Compounds[0].bonds.order[7],PC_Compounds[0].bonds.order[8],PC_Compounds[0].bonds.order[9],PC_Compounds[0].bonds.order[10],PC_Compounds[0].bonds.order[11],PC_Compounds[0].coords[0].aid[5],PC_Compounds[0].coords[0].aid[6],PC_Compounds[0].coords[0].aid[7],PC_Compounds[0].coords[0].aid[8],PC_Compounds[0].coords[0].aid[9],PC_Compounds[0].coords[0].aid[10],PC_Compounds[0].coords[0].aid[11],PC_Compounds[0].coords[0].aid[12],PC_Compounds[0].coords[0].aid[13],PC_Compounds[0].coords[0].aid[14],PC_Compounds[0].coords[0].aid[15],PC_Compounds[0].coords[0].aid[16],PC_Compounds[0].coords[0].conformers[0].x[5],PC_Compounds[0].coords[0].conformers[0].x[6],PC_Compounds[0].coords[0].conformers[0].x[7],PC_Compounds[0].coords[0].conformers[0].x[8],PC_Compounds[0].coords[0].conformers[0].x[9],PC_Compounds[0].coords[0].conformers[0].x[10],PC_Compounds[0].coords[0].conformers[0].x[11],PC_Compounds[0].coords[0].conformers[0].x[12],PC_Compounds[0].coords[0].conformers[0].x[13],PC_Compounds[0].coords[0].conformers[0].x[14],PC_Compounds[0].coords[0].conformers[0].x[15],PC_Compounds[0].coords[0].conformers[0].x[16],PC_Compounds[0].coords[0].conformers[0].y[5],PC_Compounds[0].coords[0].conformers[0].y[6],PC_Compounds[0].coords[0].conformers[0].y[7],PC_Compounds[0].coords[0].conformers[0].y[8],PC_Compounds[0].coords[0].conformers[0].y[9],PC_Compounds[0].coords[0].conformers[0].y[10],PC_Compounds[0].coords[0].conformers[0].y[11],PC_Compounds[0].coords[0].conformers[0].y[12],PC_Compounds[0].coords[0].conformers[0].y[13],PC_Compounds[0].coords[0].conformers[0].y[14],PC_Compounds[0].coords[0].conformers[0].y[15],PC_Compounds[0].coords[0].conformers[0].y[16],PC_Compounds[0].props[14].value.fval,PC_Compounds[0].props[15].value.sval,PC_Compounds[0].props[17].urn.version,PC_Compounds[0].props[17].value.sval,PC_Compounds[0].props[20].value.fval,PC_Compounds[0].props[21].urn.datatype,PC_Compounds[0].props[21].urn.version,PC_Compounds[0].props[21].value.sval,PC_Compounds[0].atoms.charge[8].aid,PC_Compounds[0].atoms.charge[8].value,PC_Compounds[0].atoms.charge[9].aid,PC_Compounds[0].atoms.charge[9].value
- CaI2(aq),CaI2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Ca[+2],Ca2+,271.0,271.0,1.0,,,,,20.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,5.0,255.0,1.0,,,,,2.0,,,,,0.0,,,,,2.0,5.0,1.0,7.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,16.0,3.7100000000000004e+224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,39.9625908,1.0,2.2,1.0,2.2,40.08,1.0,1.0,7.0,0.0,1.0,2.2,39.9625908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Cd(ClO4)2(aq),Cd(ClO4)2,203082.0,203082.0,1.0,2.0,3.0,4.0,5.0,48.0,17.0,17.0,8.0,8.0,1.0,2.0,4.0,-1.0,5.0,-1.0,,,2.0,2.0,2.0,4.0,6.0,7.0,1.0,2.0,2.0,1.0,5.0,255.0,1.0,2.0,3.0,4.0,5.0,4.5981,2.866,6.3301,3.7321,5.4641,0.0,0.0,0.0,0.5,0.5,0.0,5.0,1.0,7.0,95.8,5.0,8.0,5.0,0.0,5.0,0.0,16.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,311.800387,1.0,2.2,1.0,2.2,311.31,1.0,1.0,7.0,149.0,1.0,2.2,311.800387,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,6.0,7.0,8.0,9.0,10.0,11.0,,,,,,,8.0,8.0,8.0,8.0,8.0,8.0,,,,,,,,,,,,,,,2.0,3.0,3.0,3.0,3.0,,,,,8.0,5.0,9.0,10.0,11.0,,,,,2.0,1.0,2.0,2.0,2.0,,,,,6.0,7.0,8.0,9.0,10.0,11.0,,,,,,,2.0,2.366,3.366,7.1962,6.8301,5.8301,,,,,,,-0.5,0.866,-0.866,-0.5,0.866,-0.866,,,,,,,,,,,,,,,,,,
- Cd(NO2)2(aq),Cd(NO2)2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Cd(NO3)2(aq),Cd(NO3)2,25154.0,25154.0,1.0,2.0,3.0,4.0,5.0,48.0,8.0,8.0,8.0,8.0,1.0,2.0,2.0,-1.0,3.0,-1.0,4.0,-1.0,2.0,3.0,4.0,8.0,8.0,9.0,1.0,1.0,1.0,1.0,5.0,255.0,1.0,2.0,3.0,4.0,5.0,4.5981,2.0,3.7321,7.1962,5.4641,0.25,0.75,0.75,0.75,0.75,0.0,5.0,1.0,7.0,18.8,5.0,6.0,5.0,0.0,5.0,0.0,16.0,3.71000338e+224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,237.879001,1.0,2.2,1.0,2.2,236.42,1.0,1.0,7.0,126.0,1.0,2.2,237.879001,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,6.0,7.0,8.0,9.0,,,,,,,,,8.0,8.0,7.0,7.0,,,,,,,,,5.0,-1.0,8.0,1.0,9.0,1.0,,,5.0,6.0,7.0,,,,,,,9.0,8.0,9.0,,,,,,,1.0,2.0,2.0,,,,,,,6.0,7.0,8.0,9.0,,,,,,,,,2.866,6.3301,2.866,6.3301,,,,,,,,,-0.75,-0.75,0.25,0.25,,,,,,,,,,,,,,,,,,,,
- CdSO4(aq),CdSO4,24962.0,24962.0,1.0,2.0,3.0,4.0,5.0,48.0,16.0,8.0,8.0,8.0,1.0,2.0,3.0,-1.0,4.0,-1.0,,,2.0,2.0,2.0,3.0,4.0,5.0,1.0,1.0,2.0,1.0,5.0,255.0,1.0,2.0,3.0,4.0,5.0,2.0,3.0,2.0,3.0,4.0,-1.0,0.0,0.0,-1.0,0.0,0.0,5.0,1.0,7.0,62.2,5.0,4.0,5.0,0.0,5.0,0.0,16.0,3.71000038004e+224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,209.855095,1.0,2.2,1.0,2.2,208.48,1.0,1.0,7.0,88.6,1.0,2.2,209.855095,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,6.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,6.0,,,,,,,,,2.0,,,,,,,,,6.0,,,,,,,,,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
- Cd[+2],Cd2+,31193.0,31193.0,1.0,,,,,48.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,5.0,255.0,1.0,,,,,2.0,,,,,0.0,,,,,2.0,5.0,1.0,7.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,16.0,3.71e+224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,113.903365,1.0,2.2,1.0,2.2,112.41,1.0,1.0,7.0,0.0,1.0,2.2,113.903365,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- CeCl3(aq),CeCl3,161282.0,161282.0,1.0,2.0,3.0,4.0,,58.0,17.0,17.0,17.0,,,,,,,,,,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,5.0,255.0,1.0,2.0,3.0,4.0,,2.866,3.7321,2.0,2.866,,0.25,0.75,0.75,-0.75,,0.0,5.0,1.0,7.0,8.0,5.0,0.0,5.0,0.0,5.0,0.0,16.0,3.710000000006e+224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,244.81201,1.0,2.2,1.0,2.2,246.47,1.0,1.0,7.0,0.0,1.0,2.2,244.81201,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Ce[+3],Ce3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Ce[+4],Ce4+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- ClO2[-1],ClO21-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- ClO3[-1],ClO31-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- ClO4[-1],ClO41-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Cl[-1],Cl1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Co(CN)6[-3],Co(CN)63-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Co(H3N)6[-3],Co(H3N)63-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Co(NO3)2(aq),Co(NO3)2,25000.0,25000.0,1.0,2.0,3.0,4.0,5.0,27.0,8.0,8.0,8.0,8.0,1.0,2.0,2.0,-1.0,3.0,-1.0,4.0,-1.0,2.0,3.0,4.0,8.0,8.0,9.0,1.0,1.0,1.0,1.0,5.0,255.0,1.0,2.0,3.0,4.0,5.0,4.5981,2.0,3.7321,7.1962,5.4641,0.25,0.75,0.75,0.75,0.75,0.0,5.0,1.0,7.0,18.8,5.0,6.0,5.0,0.0,5.0,0.0,16.0,3.71000338e+224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,182.908829,1.0,2.2,1.0,2.2,182.94,1.0,1.0,7.0,126.0,1.0,2.2,182.908829,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,6.0,7.0,8.0,9.0,,,,,,,,,8.0,8.0,7.0,7.0,,,,,,,,,5.0,-1.0,8.0,1.0,9.0,1.0,,,5.0,6.0,7.0,,,,,,,9.0,8.0,9.0,,,,,,,1.0,2.0,2.0,,,,,,,6.0,7.0,8.0,9.0,,,,,,,,,2.866,6.3301,2.866,6.3301,,,,,,,,,-0.75,-0.75,0.25,0.25,,,,,,,,,,,,,,,,,,,,
- CoBr2(aq),CoBr2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- CoCl2(aq),CoCl2,3032536.0,3032536.0,1.0,2.0,3.0,,,27.0,17.0,17.0,,,1.0,2.0,2.0,-1.0,3.0,-1.0,,,,,,,,,,,,1.0,5.0,255.0,1.0,2.0,3.0,,,2.866,3.7321,2.0,,,-0.25,0.25,0.25,,,0.0,5.0,1.0,7.0,0.0,5.0,2.0,5.0,0.0,5.0,0.0,16.0,3.710000000006e+224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,128.870899,1.0,2.2,1.0,2.2,129.84,1.0,1.0,7.0,0.0,1.0,2.2,128.870899,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- CoI2(aq),CoI2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Co[+2],Co2+,104729.0,104729.0,1.0,,,,,27.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,5.0,255.0,1.0,,,,,2.0,,,,,0.0,,,,,2.0,5.0,1.0,7.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,16.0,3.71e+224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,58.933194,1.0,2.2,1.0,2.2,58.93319,1.0,1.0,7.0,0.0,1.0,2.2,58.933194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Co[+3],Co3+,105146.0,105146.0,1.0,,,,,27.0,,,,,1.0,3.0,,,,,,,,,,,,,,,,1.0,5.0,255.0,1.0,,,,,2.0,,,,,0.0,,,,,3.0,5.0,1.0,7.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,16.0,3.71e+224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,58.933194,1.0,2.2,1.0,2.2,58.93319,1.0,1.0,7.0,0.0,1.0,2.2,58.933194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Cr(NO3)3(aq),Cr(NO3)3,24598.0,24598.0,1.0,2.0,3.0,4.0,5.0,24.0,8.0,8.0,8.0,8.0,1.0,3.0,2.0,-1.0,3.0,-1.0,4.0,-1.0,2.0,3.0,4.0,11.0,11.0,12.0,1.0,1.0,1.0,1.0,5.0,255.0,1.0,2.0,3.0,4.0,5.0,3.7321,6.3301,4.5981,2.0,2.866,0.25,0.75,0.75,2.25,0.75,0.0,5.0,1.0,7.0,18.8,5.0,9.0,5.0,0.0,5.0,0.0,16.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,237.903958,1.0,2.2,1.0,2.2,238.01,1.0,1.0,7.0,189.0,1.0,2.2,237.903958,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-1.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,,,,,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,,,,,5.0,-1.0,6.0,-1.0,7.0,-1.0,11.0,1.0,5.0,6.0,7.0,8.0,9.0,10.0,,,,12.0,13.0,13.0,11.0,12.0,13.0,,,,1.0,1.0,1.0,2.0,2.0,2.0,,,,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,,,,,2.866,3.7321,5.4641,3.7321,2.0,5.4641,2.866,2.866,,,,,-2.25,-0.75,-0.75,2.25,-0.75,0.25,1.75,-1.25,,,,,,,,,,,,,12.0,1.0,13.0,1.0
- CrCl3(aq),CrCl3,24808.0,24808.0,1.0,2.0,3.0,4.0,,24.0,17.0,17.0,17.0,,,,,,,,,,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,5.0,255.0,1.0,2.0,3.0,4.0,,3.0,3.0,2.0,4.0,,-0.5,0.5,-0.5,-0.5,,0.0,5.0,1.0,7.0,8.0,5.0,0.0,5.0,0.0,5.0,0.0,16.0,3.710000000006e+224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,156.847063,1.0,2.2,1.0,2.2,158.35,1.0,1.0,7.0,0.0,1.0,2.2,156.847063,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- CrO4[-2],CrO42-,24461.0,24461.0,1.0,2.0,3.0,4.0,5.0,24.0,8.0,8.0,8.0,8.0,2.0,-1.0,3.0,-1.0,,,,,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,5.0,255.0,1.0,2.0,3.0,4.0,5.0,2.866,2.0,2.366,3.7321,3.366,0.0,-0.5,0.866,0.5,-0.866,-2.0,5.0,1.0,7.0,62.2,5.0,4.0,5.0,0.0,5.0,0.0,16.0,3.7100003800000005e+224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,115.920163,1.0,2.2,1.0,2.2,115.994,1.0,1.0,7.0,80.3,1.0,2.2,115.920163,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,5.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
- Cr[+2],Cr2+,62762.0,62762.0,1.0,,,,,24.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,5.0,255.0,1.0,,,,,2.0,,,,,0.0,,,,,2.0,5.0,1.0,7.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,16.0,3.7100000000000004e+224,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.2,51.940505,1.0,2.2,1.0,2.2,51.996,1.0,1.0,7.0,0.0,1.0,2.2,51.940505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
